address,name,symbol,label
0x2533ad77dfb16defd38c6b681acedfd16402a836,SHAR PEI,PEI,truthworthy
0x253a2fa155cd186de0d349e0a205dcee5e3fe74f,Anti Nancy Pelosi,ANP,scam
0x253a7312a3fde5c74a01934d26c7dc708ee900ce,社交币,SJB,scam
0x2541e3b93a59773b2f14d71c89fe44a60f151bcf,Just To Rekt Bot,RKTB,scam
0x2542604a764e6e2bc91eea882b8116f3540ac13f,UnChainLink,UNLINK,scam
0x254be5e1b44fdeaabd9dbefbb550df98d3a0d2d3,Hyper Buzz,HBZ,scam
0x254dad708ddd8d9e70f9c0f03b07c921584d1f24,HONGGILDONG,HGD,scam
0x255380a245269ffabd966a5011c781a7821a6e47,Konla Inu,Konla,scam
0x255572964432f9cb677b67f42c4a5b51247c483a,Arweave,AR,scam
0x25598fc5186d3911200afd2d0eca6084c46913f1,OpticalSwitchToken,OST,truthworthy
0x255aa6df07540cb5d3d297f0d0d4d84cb52bc8e6,Raiden Token,RDN,truthworthy
0x255e0cfd9b572e7b9b35d9cf3bac92474d652761,zlotv2.finance,LOTv2,scam
0x25651fcfc953371e046c0aa1785d3f81cda6e903,Half Angel,𓌹ᄋ𓌺,scam
0x2568c2733fc5aa38c457fa550854a8299542668d,OnlyFinance,ONLY,scam
0x25729649448bbef37bce809d3b441b54d337602f,Autobill,Autobill,truthworthy
0x257d37ce4d0796ea2efebcb49b46e34002cc65d3,LIQUID,LIQUID,truthworthy
0x25812325baec9510261b62ce84862b5a05b283c3,T1,T1,scam
0x2583b94211a26e432b0b6c0774d1dd9cf87e4ebb,soviet.finance,hSOV,scam
0x25859743ed0861665611b81e47682e889b48313b,Yumi,YUMI,truthworthy
0x2586850eb394b00e024a57a02f4cb1c07261ee5b,KShu Inu,KShu👑,scam
0x25868728fe491f93c3796bcd87104a73beac7f61,Tom Inu | tominu.xyz,$TINU,scam
0x258dd908cf6911e2c55effefd820c695963848b9,ETHEREUM PRO INU,EPRO INU,scam
0x25916461372d4735d0baf7f115bce74e58d6333f,WANTED,WNT,scam
0x259e67e2223bd0cacd31e5bb4974602ccc8644df,Ethereum Card,ETHCD,scam
0x25a10c9eada3aac563af0d45a1d7ac190c5b78a4,THE AND DIE,THE&DIE,scam
0x25a1de1c3ee658fe034b8914a1d8d34110423af8,CheGuevara,Che,scam
0x25b449cb40c9144c3dc61d40a14142509724cff9,OINCoin,OINC,scam
0x25b6325f5bb1c1e03cfbc3e53f470e1f1ca022e3,LML,LML,truthworthy
0x25b63bca43914b7d7ccd59892b762c06493a04e6,ITALIA,ITALIA,truthworthy
0x25b74fb57db11e27367b2f972032f072ea40ea70,JPMorgan Chase,JPM,scam
0x25b8393ef784a2446abf081a5e67698603be0087,Poki Finance,PokiFi,scam
0x25b9093d368b74a91a920ac4a261aa9468683226,Yield Farmers,YFS,scam
0x25b9c5876e8596a06905197d6b3cb00de639277a,Hashchain,HASA,truthworthy
0x25bceaf96191d34c6a135a26ae8d7281dacf8ff0,Uncloak,UNC,scam
0x25c422c9749847010f5e03af9df470336c32c301,Unify,UFY,scam
0x25cef4fb106e76080e88135a0e4059276fa9be87,Imperial,UNITS,scam
0x25dc55b2670aff23a0eb7d6dd01918d7f428d924,DCEP National Debt,DCEP,scam
0x25dfc9ec285ee7073d9d1fde25946b82fc0e8a44,whiterock.finance,WRF,scam
0x25f3db482047e505fb67eb593df2fe31d8f85626,One Night Stand,NITE,scam
0x25fd87d79a9fbe31b40a04728e00406311ccc369,open euro,EURO,truthworthy
0x2604fa406be957e542beb89e6754fcde6815e83f,Playkey Token,PKT,scam
0x260bbe8065ca444e33eb5d4630b15376029fc9bd,GenAnSoncoin,GAS,scam
0x260e24796a203a1f9898bc41d3ca0e7e57eb7c2c,Wato Inu,Wato👑,scam
0x26147a264e9bc7a655a29ed8d5653b501ad60344,Teenage Mutant Ninja Pepes,TMNP,scam
0x261638ec8ee8100484130ebd2febfdadc0d8742a,Level01 Token,LVX,scam
0x2618f957ef9852139005eea41636565a3b9e99bf,Honey farm financecom,HFF,scam
0x261eaf6de2591c4c44ae885d849bb63a5f69f523,Insurance Fintech,IFC,truthworthy
0x261efcdd24cea98652b9700800a13dfbca4103ff,Synth sXAU,sXAU,truthworthy
0x262d2562ff1f33b8e01ec0fec6258439481144b1,yearn.finance,XYF,scam
0x262ede479f56273cf146829f33d63c70a95d9037,Baby Proof of Memes,BBETH2.0,truthworthy
0x2630c92be06d57bde7e97a898ca0fa3c26232192,CMC,CMC,scam
0x26341ee36b6cca1bacd5d3e86df68cd93b32a78a,jin.finance,JIN,scam
0x26484d34f6309d80a402b43f28e604a00e5c1154,Public Goods,PUBG,scam
0x264be19f8f5dca7f68f2848b22785c733ae2e8fd,TigerBalls,$TB,truthworthy
0x264dc2dedcdcbb897561a57cba5085ca416fb7b4,QunQunCommunities,QUN,truthworthy
0x265f846190c990ff97bd0f97310b0ff5956d5fa4,EARTH,EARTH,scam
0x26705bd9ee25e73ed9926f334bd6acbf6655e808,Twitter is ALIVE,$ALIVE,scam
0x26721ea18b09c864da573d9b99961fb0b0ee7c35,EthereumPay,ETHPAY,scam
0x2676bde5700d5189eb6787629969497521f936dc,Hanan Pacha,HANAN,truthworthy
0x267a73312c38d2bcc69797711bdeeaab874620f2,YFI Group,YFIG,scam
0x2688213fedd489762a281a67ae4f2295d8e17ecc,FUD.finance,FUD,scam
0x268b7976e94e84a48bf8b2b57ba34b59ed836a74,AICoin,XAI,truthworthy
0x268d73fa7e19bd0133d6375bc8880f211f876758,Blue cat,GTD,scam
0x268fe9d4015efa3e495ad7c26e8367d84c9bfc81,Fusion technology,FTC,scam
0x2694e5ce07f5ddc1a0c906f441899f6a9b3fe7c7,Alpha Chad Inu,ACI,scam
0x26984f261fcc98feb3461a5d2fff194a33e0c39e,Yearn Farm Finance Link,YFFL,truthworthy
0x269f2272c85509b28723a7b28a17cf8f002b00a7,iconbet.io,ICX,scam
0x26a52531205daf2713597ac0b54cd6e2c65c46fe,WAWAWACOIN,WACO,scam
0x26a604dffe3ddab3bee816097f81d3c4a2a4cf97,CorionX utility token,CORX,scam
0x26a7f4b076d1bca3b6f47e6c7e2409b2db80758f,The Fallen Angel,Lucifer,scam
0x26aaf6a46eea7515cd41f98e4f87d3cb08bc32b7,Sleepy Coin,SLPY,scam
0x26aee0a558484d93cff40feb17165e4e2a544b41,dogediamond.finance,Diamond Doge,scam
0x26b3038a7fc10b36c426846a9086ef87328da702,Yield Farming Token,YFT,scam
0x26b7d545de1c04af88dd2a5f3f4c8f58108c55a2,MunchCoin,MNCH,truthworthy
0x26b7f1bc753b9f6d5627c7c10b0009a7f4fa74e8,Baby Doge 🐕,BDOGE,scam
0x26c20010c13e0ee649dff00985cba47f017642e9,Vision D-Tech,VDT,scam
0x26c7f210a1d54a324d46a37f9bdb781512509da6,FLOKI,FLOKI,scam
0x26c953f09f80fd3ad46f5540fbd0fc6e5b5fc79c,Golar Inu,GOLAR,scam
0x26cb1ab9f47be294ea18ea574a60a3ae24eac989,dontcomehere,$DONT,scam
0x26cd9bba5d6004f3c15c1a871e277c0fa37b18d6,TAKAYOSHI INU,TAKAYOSHI,scam
0x26ce25148832c04f3d7f26f32478a9fe55197166,DEXTools,DEXT,truthworthy
0x26d19cda7df0885b7ffd0e7834309113ff93f285,Dapcredit,Nkap,truthworthy
0x26d5bd2dfeda983ecd6c39899e69dae6431dffbb,ERC20,ERC,scam
0x26d97f74d55e001126245d6b1647418cd4b9dc72,InvestCoin,ILC,scam
0x26db5439f651caf491a87d48799da81f191bdb6b,CashBetCoin,CBC,scam
0x26ddf6cabadcbf4f013841bd8d914830beb0d984,KuaiToken,KT,scam
0x26e3fa6491d26094b94cd9833c76191c04f2f282,colibri.finance,CFI,truthworthy
0x26e75307fc0c021472feb8f727839531f112f317,Crypto20,C20,truthworthy
0x26e9f2bdb3955d97096302a055fe625c608ac340,Unifi,UNFI,scam
0x26fb86579e371c7aedc461b2ddef0a8628c93d3b,BORA,BORA,scam
0x26fb8d1a7828c58eae32dfcd0443457a4ce16d5d,Memo Inu,MEMO👑,scam
0x270259b0c4b9eff93453393378e937e7efde27bd,GHOST,GHOST,scam
0x270318f5e88e08370b05a463d7fd68fab238964d,MARMOT,MARMOT,scam
0x27054b13b1b798b345b591a4d22e6562d47ea75a,AirSwap Token,AST,truthworthy
0x2708d1497231129c6b84db1b882f015a08a4aa84,Verol Inu,VEROL,scam
0x270d5db5f378dff81082601d2f1b7abc0d01d378,OwlDoge,ODOGE,scam
0x271264e2033f70b3e4d82c2f2b8175cf1fd105f8,sus.finance,SUS,scam
0x271386e424a5865f412fcbb7b2931d235ff38c4c,DYDX TOKEN,DYDX,scam
0x27183f6c44060e5c540d884880a4d29f65164755,Equalizer,EQL,scam
0x271eb4124a507483c2d38ce0859505e9ca231304,Yearn Finance Money,YFIM,scam
0x27201232579491ce9b116ac6f37d354cc723a2f3,MESEFA,SEFA,truthworthy
0x2728e21b1426b554139e2a23e3d8de83f449f531,GooGoo,GUGU,scam
0x2728fd3a43ed64e859e182c828bd8e607b26f75d,trumpswap.org,TRUMP,scam
0x273a509d52d7d23e9987f65331c5f606921ceb43,Bomb finance,BOMB,scam
0x273b002c383ef5c7830ab3f545eda2064a6f6ec1,kburngame,KBURN,scam
0x27593e6aee67621886d1368e845c4c9d412b61d0,DgShu Inu,DgShu🐵,scam
0x276426845481b54a23c84e1a05fc751718b12d6c,STRAT,STRAT,scam
0x276ba8a05e9566fec1bf7387e696bf8a3ea8a82e,Korol Inu,K🦸,scam
0x276c158d49c303dcba90a5e2708aaabdb8f60419,NEW-I-S,ISN,scam
0x277697fa7c134a7fcc2aaaf812bdf1fd8b68b818,meToken,JAKE,scam
0x2781246fe707bb15cee3e5ea354e2154a2877b16,ELYSIA,EL,scam
0x278923f10b7e575e129e62b747ee25db6e7bcf6b,Bit Future,BTVL,scam
0x27996c06cce8be8ceb623b58dfb49e927a1f7c4f,DEEPER,DEEPR,scam
0x27a092e77713cf1514e1b4411956f35946bd9ee5,BIDEN,Biden,scam
0x27a26b9c956e2ed77583cc3d75b05708e9fde8b6,Coinrexi Token,CR,scam
0x27aaf908207f9b6f159614c47fd28e046683cbd3,UniLiquidity,ULI,scam
0x27b172e7996f09a78fe801ef4c8193cb937fe76a,yearnme.me,YMEM,truthworthy
0x27bc53596dc0ea71de3c65c799d8e6c96c1dda98,YunJiaMi,YJM,scam
0x27bcd2fa697b8698ce45d2ecf1afc049154c17da,ethelium,etm,truthworthy
0x27bd4ed9596ed82f0711200404debebdf928d817,DeFine Protocol,DFNE,scam
0x27c0639bae5cbfa7cd6c3e0b675ee3eb71fdfcdc,Nigiri,NIGIRI,scam
0x27c165ec92bf98b00d4af65228a342f84da8cf30,https://1inch.exchange,1Inch,scam
0x27c32638f9e71bb3e77af628be9ebb4ca315d81c,Anti Yam,XYAM,scam
0x27c540a454cfbb1b4c04c2d573755959675367cf,Clockwork,CLK,scam
0x27c70cd1946795b66be9d954418546998b546634,DOGE KILLER,LEASH,scam
0x27c79b46e2d00f7c52cb833009b34040aaff3763,AuctToken,AUCT,scam
0x27d164d6c24efd80802aef204469a8b24b76ebdf,PolkaSwap.io,PSWAP,scam
0x27e156366fce71371622ac9b012234f5ef311327,GT-UNI,GT-UNI,scam
0x27e9e45f43231aa9fc594d47d159ef45db877e38,ASIAN DRAGON COIN,ADGN,scam
0x27ec7e416d54a6c4a693d3691c54defef39bd814,HotDoge,HOGE,scam
0x27f610bf36eca0939093343ac28b1534a721dbb4,Wand Token,WAND,scam
0x27f9f8bea330c1643891548a099104369ae4fc74,Camila Cabello,CACA,scam
0x27fbdd15fb0820b50b9c3683ea628bb6ab9b2d70,Basic Attention Token,BAT,scam
0x27fd686db10e0ae047fe8fe1de9830c0e0dc3cfa,SCOTT,SCOTT,truthworthy
0x28026da9a3129c9a775f6d3f6ad7dba8011814a7,StableCoinDao,SCD,scam
0x28042fbdc5ba8a07f57526a8907521ea7469efd2,Plasm Network,PLM,scam
0x28049d78f0219689eddbb1e30f97a3e9a2fe1330,Easy Go Lucky,EGL,scam
0x2808643b38dc88fc5773b51e475fd7625658c65d,SYUPYA,SYP,scam
0x2819d31f2abd0e39f2d7c271725220c72d50e75d,Clavion,CVN,scam
0x281b5d8abd2affafaf3ab72e887040d911827571,OneP Finance,OPF,scam
0x281d3f71b2d9690df170dabfef1dca15b29ab224,Ota Inu NFT,OtaInu,scam
0x28213bf1d1fa69fa85e63d39b8d2320417393661,Magic Carpet,ALADDIN,scam
0x2824f0c8ec66c74c3f855d8445892e1e896ca8e6,DSTAR,DSTAR,scam
0x282b2c58084a643818e297087dc1c94e5d58ffb5,Falcon 10,F10,scam
0x282cb0a611280ff5887ca122911a0ca6b841cb03,UP WALLET COIN,UWTC,truthworthy
0x282cfecd22cfa0e0d5a9e0348c4670cf8c40142b,HUNDER,HUN,scam
0x282f4ce7b68b660976c5a9f9cb623d184214f515,JESUS INU,JESUS,scam
0x2833c5db4424250a3dec13e902caf67e783d1eab,UnitedCapital,UC,scam
0x28358e7f4aa37873354836d176b0247233ea5f12,yam.finance,YAM,scam
0x283cd6c17a3f428a2fbaf907408f6c9e4e4c54e1,Blockchain Cuties Universe,BCUG,scam
0x2859021ee7f2cb10162e67f33af2d22764b31aff,Silent Notary Token,SNTR,scam
0x28682a419e5deaaf8f5c71fa808e2f76e7392034,Base Altcap,BASE2,scam
0x286b0975a1af3639cff798f615439e2790840d62,"The Monarch Legacy ",MONARCH,scam
0x286bda1413a2df81731d4930ce2f862a35a609fe,WaBi,WaBi,truthworthy
0x286e043a5a31605c140444bf4a0dd792d0c8b25a,Turmalin,TUR,scam
0x28740ad3c328be9e3d4dd74289691d0f65b617d3,TrueInu,TINU,truthworthy
0x287bcc5be7d4c13cf7f5af13eb02093ca4b4668f,SPACEMUSK,SPACEMUSK,scam
0x288810c8ce204e37a66699d97d049af32a8b1e2c,MaronInu,Maron,scam
0x288eb09c51b0fbe120213142ae2524510c2977e7,yearn.finance future,YFFR,scam
0x289162700942d1a094730ec846af3c9dc60e6aba,quo,QUO,scam
0x289c46317a7d69749a88fa3f5595e0a85ad68fe5,APY.Finance,APY,scam
0x28a0c4f66398293e9e5ba2671dee8c34848f7c6c,Jinor Inu,Jinor,scam
0x28b3017de26f3f0e55768d10b86bd40538dea3ac,Proprietary,PRT,scam
0x28b41e42afde66399f3e94a55288cdd02967eb7a," Blockchain game",BKCG,scam
0x28b5e12cce51f15594b0b91d5b5adaa70f684a02,NapoleonX Token,NPX,truthworthy
0x28c5d11436cf68fb0e7b21bb0c570f9ec62199a1,Hachikō,HACHI,truthworthy
0x28cafb5554f71b3e5b102466c8a1afdabd647d79,Ninjameo,JAMEO,scam
0x28ce1a4a1cb7f2a60732231015290e65ac276936,Decentra Space,DECSP,scam
0x28d383cc5060e2db7a4d3d267232447199f9d2d4,Geeq,GEEQ,scam
0x28dee01d53fed0edf5f6e310bf8ef9311513ae40,BlitzPredict,XBP,scam
0x28e1b25a7c564104214e73517817250ec3756304,Matsuri,MATSURI,scam
0x28eaac80b4113eda0adb8e34a564881137feb444,ampx token,ampx,scam
0x28ec7bb05d3be184ace7585630852ca164667ab8,Tinlake,TNL,scam
0x28ecdd5f41eec1c67d690a299066451c7538752e,$Roma,$Roma,scam
0x28f1096aacc75e0bf0dc13c15e21593182fdd1ba,Musashi(むさし),$Musashi,scam
0x28f364ba21a8371d53875d1771304304075716f4,web.exchange,WEB,scam
0x2904f65eb8c03248c962f92eab1b0f83d0ecd12f,TEST TOKEN,TEST2,scam
0x2910b9dea758aac0e449af0fb6c4038b8ed86b50,gotEM,GTX,scam
0x291e9f7f6728d85e1a3171d15cdd115bec9b9b27,POKEDAO.COM,PKD,scam
0x292211a96543b2040813a80b4ffb9e5b7c80a7e2,sumtoken,sum,scam
0x29230d01943eca7e9dd4424ecbcd486390b48cd3,TOSwap,TOS,scam
0x29248060b701fc33fc7637989d7d41a7cb9a9a83,Proof Of RYOSHI,POYOSHI,scam
0x2930e74d4634ae54519ae0ccd69ce728531c252e,Your Dreams Token,YOO,scam
0x293e37fccdf0e779f8df5ead18c174b8381b3b8b,poo.finance,POO,truthworthy
0x29428639d889fa989405ee9baf3ba088e6994edc,$BASED,$BASED,scam
0x29555d829f14279d949bff4edbd6225e1bb7f86f,CNTProtocol,CNT,scam
0x295f8e1ab806fa7f7f1c69fc3767aa2a965b0fb3,CODEO,CODEO,scam
0x2963f83fdfb599ccc92287659f09d236aedcd358,ETNC,ETNC,scam
0x296ecd65fa63f99b8e083ab4e0ada5077ad14128,Aergo,AERGO,scam
0x2974cb96b5d733dfb2e936afa44d3ff69f90416b,Uniswap,UNP,scam
0x297e4e5e59ad72b1b0a2fd446929e76117be0e0a,ValorToken,VALOR,truthworthy
0x2989baf2138085c751266d92008b728737f8f59e,Soviet.Finance,hSOV,scam
0x298bc51e2bf278df63be76c1e318484c9283649e,DMG: Stake,DMGS,scam
0x2998ed9e8831e1bf5d649b1d31b327bd6b348f49,TING,TING,scam
0x29a10390dafa39fd88f18404e4293b7e72efd59f,NFTfarm.net,NFTfarm,scam
0x29a3ba62f57dcbf58461a20c4aec6dd1cd8fe172,Foxxcoin,FOXX,scam
0x29b2750b095152008c05edb7c801a46654c2fb4d,Hedget,HGET,scam
0x29bcc3b79289a58b615a30afb81822a6b7ccd0de,Cannabis,CANN,scam
0x29c242fa4b2b6b9faa194f10fdfa0b0f78965762,eBunny Network,eBunny,scam
0x29cde8a033e0ed55f2ef36615e742bdae833c685,Better Life,BLF,scam
0x29db9584bbe80e21a4559ad9aa559558ade96a6a,KebabSwap.org,KSO,scam
0x29e90defbef4e116365e9add6afb2cd1f845296e,MetaNFT,MNFT,scam
0x29ec89d316bfc708467d20daec45b42d0ca07978,LOTUS Seed  Finance,LOTs,scam
0x29f28960a00ad16f2dfb66bb0090870a68991866,SAMOYED,SAM,truthworthy
0x29f291bde8537affec67ccb8bf21badaa38ca7b9,Rel4yerV1,RL4R,scam
0x29f5ba7e35c5333330da060efd44306be24a8190,Rice Token,RICE,truthworthy
0x29f69bf4b3f25e80ec166244b3c15d4b15112d55,Ybase,Ybase,scam
0x29f6e320dbdbf1f5ebf599d36242634739a24609,Mobius,MOBI,scam
0x29f764f68ded1f6398e4fc08e32dc14e0ab9fe7a,BIGBEN,BIBN,truthworthy
0x29fd81b350d879432150313b00b16559c3cbcd53,BEE,BEE,scam
0x29ff774b920b8ff581108d0c12e5073df5158e8a,TitanSwap,TITAN,scam
0x2a053f71761b386d0808425c992cc47279b536fe,King Inu,King👑,scam
0x2a09396da5b310fc51b6f9691c06b3803bc069ce,Michael Myers,Proof Of Halloween,scam
0x2a1f400168a7e362c20b94789d819a4bbb82bde2,DogeStarter,DOGST,scam
0x2a23a0b3235f67d1d0c514cc78827c8465f96148,Yield.Quantity,YQI,scam
0x2a2896bc39ba09e798b5021ef8eddf5dc8dbc986,Ethereum Metal,ETM,scam
0x2a3a14dc81f3a99fd149dc56ed4ee77852f6db0d,unknown,unknown,scam
0x2a4046c97d8cbef272aad6fb3b84b210b8bbf606,WhenListing,LISTING,truthworthy
0x2a40c87e9b91b7aace8b3d468bbb1f1d8ef46279,prizegame,PZGM,scam
0x2a44b38f6bb9df5c91459a6f4807cab2d0919c3d,Link Reward Token,LRT,scam
0x2a5f0e546b53962f5c5d45316c14f25f2b7a66d5,gek.finance,GEK,scam
0x2a63cf75dd704f638bd67abe3fb5941ae0bcb8d9,SDC Protocol,SDCP,scam
0x2a659361de09302d67350b2fd15b40c6c133528f,Rita Inu,Rita♻️,scam
0x2a704cff8450a864f44aef35399c8d925470618a,Luxochain,LUXO,scam
0x2a7e1933d00feb3c8070f5ab3cc1479c47432ba4,PRofit USD,PRUSD,truthworthy
0x2a9bb210921c6d4f80ec0a84b192f138e2f67ed5,Aurum,AU,truthworthy
0x2ab59dc983cc44eac2d6feebecbfc7ca4bc1fd7e,DUFF BEER TOKEN,DUFF,truthworthy
0x2ab6bb8408ca3199b8fa6c92d5b455f820af03c4,TE-FOOD/TustChain,TONE,truthworthy
0x2abb9d00db52510500c8ac4c426c9029894472c5,Apple Token,AAPL,scam
0x2ac06be80b011a3d11b738d900f946a19ed2105d,ETHEREUM FLOKY,eFLOKY,scam
0x2ac7ed658ae3290cf83e6c27ea43764181509305,Fear Of McDonalds Careers,FOMC,scam
0x2ac865322c358a23f42cbefdb8afe94c21950a14,cloud safe token,CST,truthworthy
0x2ad1219367dcbff80d37bb770de008875ab58cd9,BitEd,BTED,scam
0x2ad128fbeff2b781d028148dec82bbe2498dc08e,LIFE,LIFE,scam
0x2ade72af4ad8b5b6ddd5704a62520110b525b4c1,ass,ass,scam
0x2ae05d76601ef3b5925e5a120872fcddc7be08ff,cwlfinancal.io,CWL,scam
0x2ae8ff581c386d2087fac2d6a904991e71685b42,420,420,scam
0x2aec18c5500f21359ce1bea5dc1777344df4c0dc,FarmaTrust Token,FTT,scam
0x2aed2307765e2ec509cf88d7a4f2e987ad8fafde,42-coin,42,scam
0x2aee3aca33640c2593ff90179d30d5d17648a0e3,UTU,UTU,scam
0x2af1bbe9eab30400440968d5daa22d3889e8f45a,Android,Android,scam
0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,Bitfinex LEO Token,LEO,truthworthy
0x2afb2bde140062a701e5c1d212736a56ffd5c5e1,PRIMEVIDEO INU,PRIME,scam
0x2afd9ce07d4186e8f3671d52200850760a8e1f70,FLAMA,FMA,scam
0x2b0809033d82d5d752b71305df631fb45da76934,Barbarossa,BRS,scam
0x2b091e63e8cb68e68eb5d4a81988536b10c92d3c,Vitalik Finance,Vitalik,truthworthy
0x2b0ce85a81bdcfff6375a8e98bf0411cf0ebf27d,BFCOIN,BFC,truthworthy
0x2b16c2b3220217069b37a934802b7085ef1fe8a3,Derivadex,DRD,scam
0x2b1a37236a0b60d0840ac86830474020fd8fd921,Luzon Network,LNK,scam
0x2b1dd74c21d10cc5702d7a44b7d100d2f3ce43f9,MOMO,MOMO,scam
0x2b21c8cac69aaa9af8ca883543a663b1ea4424c7,COLUS,COLUS,scam
0x2b3596aa3af5f498f97287d25d94c25363641ac6,ChocolateShiba,SHOCO,scam
0x2b35cc088028e6a5a2e2daa94ce147012c00805f,t.me/noworriesproject,WOR,scam
0x2b3a8bb9e9580ffabebd6b90e48e8324ddc1097a,del.finance,DEL,scam
0x2b3cc17b5abd19d2e63cc9249bf83ca995f7dd48,Mineral Coin,MC,scam
0x2b3e5e577fc8604528ecce7685d094b881eaec98,Zyxel Crypto,ZXC,scam
0x2b3eb2f7b7a0c04d3cbde4e617fbc16ad8578889,INU WORLD CUP,IWC,scam
0x2b46ec2090ec3a7ea463906c9fda102202025305,Storm  Inu,Storm🚀,scam
0x2b4742593da55d694cf563563ef161c62bdc1d09,"UNI Protocol Liquidity ",UNIP,scam
0x2b52cc17339bd2566f105f049af7a03ae14bb037,HubrisOne,HB1,scam
0x2b566b19008507b2b1867aca1dd18dee5391159d,Fint Inu,Fint🐉,scam
0x2b5d6c78d07238c89042bdf8bdd681cb6fd0a718,Ringx.io,RINGX,scam
0x2b6cdfde3791b8306e0c8dbb1dfb57b5d3702fed,NFT MOON,NFT,scam
0x2b7112768758c6e7af609ca0e69c9a0e9f41a5f1,Stakera,Stake,scam
0x2b737a5e841a22c3e7d70df24f9bd7dfd87fcd07,CXB,CXB,scam
0x2b78aeffb8f3b92f693cfb4f5ee86c99f9a1bcbb,Kodobit,KODO,scam
0x2b7996f45dfe8f97452a17d0ccfa60fe54c42bc7,Super energy,YFG,scam
0x2b7a763e114647fc2db7f4587de0b61d570eb9eb,DeFI.Money,DFYIII,scam
0x2b7ccf113f3ff69707d4de1771a16a3057967186,Nitro DAO,NITRO,scam
0x2b8a41a9184c570cdf2555acb67334e383bc7add,NightWolve,WOLVE,scam
0x2b8b64a8ae4a89306d2297c527416ed264d34372,AssToken,ASS,scam
0x2b8dd4631be0bf6b33cfdf8a8ba7d6cb847ca72b,Lend Future,LENDF,scam
0x2b90f9dd69249cb550ffb10ec57ae3698390efef,Antipria,APR,scam
0x2b9199e64c57a521a7b38060dfb241376af8b3c0,Lightning Defi,LNDF,scam
0x2b98c0e2b5701a9a924ee9bb17400d9b6539fa7d,Mineshaft.Finance,MINERS,scam
0x2b99cfdaaa450afe2957ba1f449ae9430643d3ce,Lucky coin,LC,scam
0x2ba33171c2ed5d9a9b38963fd9cc00b45db8477c,5,5,scam
0x2baac9330cf9ac479d819195794d79ad0c7616e3,AdBank,ADB,truthworthy
0x2bb3bf444a00574d095247386196be58235a57bb,HashFi,HASH,scam
0x2bb8359cd1e27c7cf23d5da092d6e3653b6e9ea9,BANG,BANG,scam
0x2bb8e7d2132e1149860d1ac1095a1bc676d2abf2,Kuru Matapako,KURU,scam
0x2bc8b955f6a0ed5a9d4146ded61aec0bb74ecf67,Logistics Coin,LGC,scam
0x2bd03721f87ef0af89c02660f57fa57c188ae8c4,MetaMask Swap,METAS,scam
0x2bd0dd713f06f7d4421a3936f51a24695482588e,Chow Chow,CWCW,scam
0x2bd6e9e01f87c72506ede63bbdba70cfba0dd99d,OVToken,OV,scam
0x2bf157e727e9e46daee65403156a6244e1e26a69,zz.finance,ZZ,scam
0x2bf24adb8c81e28906a17354d30b342145bc71d0,SPLINX,SPLINX,scam
0x2bf445338c364edc9fb0b1620cd68ec09995d34e,Catex.Finance,YCATT,scam
0x2bf91c18cd4ae9c2f2858ef9fe518180f7b5096d,KIWI Token,KIWI,truthworthy
0x2c0dc28e9a39cf52612f67ecbcfe8632603c7f90,"Not your key,Not your coin",$WITHDRAW,scam
0x2c13344db0d0142789722bc4dea0cded7c0ed663,Falcon Goverence Token,FGT,scam
0x2c15b2b5336dda8b44f245772e10c2bcbc0a8ae2,DecentFinance,DeFi,truthworthy
0x2c217f79528079bfc2387fe1a4dd43ba8becbf98,Swap Your Ass,SYASS,scam
0x2c25366cdd925a3946b28c9af97b6e672fbe0f89,3x Long Polkadot Token,DOTBULL,scam
0x2c264f5637654d35cfc266191442f4c02dda4170,DAGUAISHOU,DGS,scam
0x2c27ea4a106aa758e7e3a6172d2ef186d896ba5f,Call4F,CLF,scam
0x2c28b6edd61cfaf82192f44cbc4a92a9a9c4a6c0,Ybull Finance,YBULL,scam
0x2c2ad243e228405a0331c946c655b2ae6c9cf457,REVI Gold,GLD,scam
0x2c3e3f3ce816616d3db9472a8fafcc3b56c3175c,GenieCoin,GNC,truthworthy
0x2c41973b820973cc5359b737663447fed1d6875e,minion.finance,MINION,scam
0x2c4e7ae81b409fa2f4c020f9b5062544c00c00d9,Aliens Inu,ALIENS,scam
0x2c4e8f2d746113d0696ce89b35f0d8bf88e0aeca,Simple Token,ST,truthworthy
0x2c50ba1ed5e4574c1b613b044bd1876f0b0b87a9,Kids Cash,KASH,truthworthy
0x2c6a9a29a5594456dd99f74ff4689d84c57f204c,HiWallet Digital Asset,HiWallet,scam
0x2c7407f7b395407066523dbb5d1a317e5c1e4db8,Sparta2,SPARTA2,scam
0x2c756e74b7309d785b5e2960ef262c4f14a87930,SPENDERX,SPDX,scam
0x2c7d9a0416d00ff65bd851e8fc3badb1607db582,ForintBudapest,FBU,scam
0x2c82c73d5b34aa015989462b2948cd616a37641f,Spectre.ai U-Token,SXUT,scam
0x2c891445775412b4279b7db1e173689fd6f0e42e,GuardiansOfTheDoge,GUARD,scam
0x2c9023bbc572ff8dc1228c7858a280046ea8c9e5,VideoCoin,VID,scam
0x2c949199cff14aeaf1b33d64db01f48fb57f592f,CoinBene Coin,CONI,scam
0x2c9561bcb8371758e000644b5a4b9c5647b756a8,NullUtility,NUL,truthworthy
0x2c974b2d0ba1716e644c1fc59982a89ddd2ff724,Vibe,VIB,truthworthy
